Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
19189,1.222783032,-0.418278755,0.763006653,-0.677434152,-0.802093582,-0.024211412,-0.819716546,0.123005754,3.315623214,-1.464380855,0.049997808,-2.480729249,0.503198265,1.517643904,0.955860205,-0.55106572,0.737718652,0.333513965,0.201419493,-0.23634023,-0.177457537,-0.058223969,-0.056321729,-0.532936777,0.432344539,-0.65937566,0.07298374,0.019392169,11.85,Not_Fraud
19191,1.128507735,-0.370898936,1.116496804,-0.629929652,-1.008673326,-0.097555395,-0.833568443,0.161293601,2.841575134,-1.328339301,2.595383353,-0.972998086,1.369280843,1.543635832,0.082698188,-0.62133376,0.694485434,0.454681259,0.204490495,-0.180033686,-0.06463647,0.279132965,0.009824983,0.18516754,0.33994579,-0.726388534,0.077199698,0.019046209,11.85,Not_Fraud
19193,-3.255354934,-2.89006077,0.555962097,0.615078495,2.384391438,-2.322521196,-1.357615882,0.540581421,1.167241365,-1.162472128,-0.646655595,-2.946158077,0.920267627,2.256475511,-0.023552348,0.912982858,0.06098723,0.383710919,-0.626032025,0.858471823,0.007394163,-1.39360943,0.113546927,-0.542052054,-0.257036152,-0.000508174,-0.128733082,-0.60435766,67.36,Not_Fraud
19195,1.228908164,-0.27093996,1.040742755,-0.512536931,-1.146969699,-0.774573302,-0.65123229,-0.11638323,3.10574729,-1.455327819,0.508950712,-1.767629228,1.595967162,1.289296484,0.536537693,-0.470245178,0.58821157,0.463734611,0.349168144,-0.147234,-0.156294545,0.022037165,-0.033352909,0.348925684,0.472873824,-0.726343288,0.064835594,0.030765528,11.85,Not_Fraud
19198,-2.017268323,-2.631755104,1.894930573,-1.153020774,-3.060833627,0.9070842,1.499138391,0.124332666,3.796302565,-3.085266882,-0.751882603,-2.471469129,0.191845623,0.444867387,-1.930415904,-0.766115651,1.072573096,0.868498897,0.263868632,1.413432031,0.468650906,0.708073384,1.474987828,0.303898902,0.224037733,0.009098449,-0.104379668,0.189788527,727,Not_Fraud
19204,-0.086841519,-0.104021029,0.822820235,-1.643244692,-0.517083288,-0.25080269,0.190518128,-0.174009454,0.908294492,-0.792371722,-0.005477849,-3.081084268,0.92768929,1.787376103,1.010066463,-3.513333238,2.009343318,1.435158059,1.739069724,-0.235040197,-0.432063807,-0.339204447,-0.114838369,-0.474323216,-0.030139247,0.228792828,0.126986896,0.107133038,59.31,Not_Fraud
19205,-0.312247693,0.650280775,2.039065794,0.818106373,-0.196991298,0.178514488,0.149521857,0.000415521,0.944199024,-0.798803945,0.750568362,-1.974033551,2.400969166,1.153229916,0.152389541,-1.214456376,1.698714312,-0.770233019,1.652039716,0.252723552,-0.372164961,-0.640840016,-0.009505454,0.10910696,-0.094359001,1.097561411,-0.055020516,-0.014602452,30.08,Not_Fraud
19212,-1.281979959,1.445891919,2.21340545,0.820696405,-0.08136796,0.368632078,-0.063775905,-0.593628222,0.80281834,-0.15160984,2.546479966,-2.08571737,0.85934623,1.900147829,0.28300346,-0.184529778,0.676187062,0.390841335,0.142073575,-0.141466313,0.540613316,-0.684753755,-0.002467603,0.085644851,0.003111364,-0.52756823,0.091153569,0.148692842,9.99,Not_Fraud
19216,1.146531025,0.132978838,1.211480178,1.332921995,-0.435839121,0.421893006,-0.634459057,0.091288503,1.922021006,-0.587027294,0.333377737,-1.706494902,2.594003287,1.050202883,0.058632279,0.00168414,0.436317974,-0.116530752,-0.781093665,-0.13522465,-0.158451205,0.009850164,-0.013009984,-0.332348376,0.366361338,-0.403279925,0.062021188,0.027275945,10.17,Not_Fraud
19217,-0.360519778,0.708974063,1.840149808,0.945089494,-0.272527036,-0.196333498,0.338953499,0.038130088,0.893429941,-0.566847865,1.91202883,-2.136327451,0.576857289,1.741072152,-1.259430514,-0.618310911,1.006239487,0.415257754,1.351950715,0.034892487,-0.193584188,-0.252038549,0.014811169,0.498892963,-0.462533893,0.273560022,0.077767728,0.126079988,33.54,Not_Fraud
19217,0.898614275,0.033896193,-0.083297005,1.256326169,0.554091348,0.702342333,0.155668232,0.196359736,1.160758531,-0.518258785,1.606341951,-2.525492525,0.166046774,2.428011871,1.169787788,-1.53234065,1.822234493,-1.963373148,-2.149184768,-0.252496771,0.031510778,0.278743283,-0.027336787,-0.708803343,0.393031705,-0.231544653,0.011632995,0.005579101,89.99,Not_Fraud
19219,-0.716059978,0.378294627,2.667261897,-1.747259957,-0.196172193,-0.206140113,0.334250568,-0.103288572,2.563754119,-2.083126128,0.602414706,-2.100393051,1.422674149,0.955693554,0.222072212,-0.689718403,0.538405253,0.077973651,-0.518261365,-0.092483294,-0.128555249,0.205868482,-0.335506165,0.026171797,0.391897683,-0.812557529,-0.067998135,-0.155080718,11.85,Not_Fraud
19224,1.254276067,-0.277186932,0.89101412,-0.597494741,-0.967474097,-0.567560833,-0.65575947,-0.095980931,3.123360486,-1.456167561,0.195122294,-1.861618858,1.705481207,1.258460764,0.557740681,-0.367511513,0.454773133,0.575398896,0.484441795,-0.132596766,-0.179412607,-0.04040451,-0.078381543,-0.010100687,0.522457915,-0.704190415,0.064668109,0.027217149,11.85,Not_Fraud
19234,-1.337784061,1.752697433,1.155745668,0.000603604,-0.138741349,-0.297433288,-0.056928962,0.669957333,0.305372219,-1.382623614,-0.323185146,-2.035351241,2.916061672,1.919204839,0.058948838,0.626248705,0.347465309,0.144758091,0.249762539,-0.187974043,-0.347285142,-1.102258841,-0.117339136,-0.513353796,0.195205156,0.068483098,-0.393046569,-0.073137275,2.71,Not_Fraud
19240,1.2843171,-0.363380039,0.424044659,-0.89051751,-0.28562012,0.495108512,-0.765131459,0.117128274,3.211807896,-1.494724169,-0.538003526,-2.19310927,1.730343231,1.251748308,0.900872304,-0.349977792,0.362643189,0.482921688,0.519264286,-0.139443832,-0.221799638,-0.128950894,-0.175868186,-1.367395999,0.583872707,-0.609490132,0.078887672,0.012955472,11.85,Not_Fraud
19244,0.898614275,0.033896193,-0.083297005,1.256326169,0.554091348,0.702342333,0.155668232,0.196359736,1.160758531,-0.518258785,1.606341951,-2.525492525,0.166046774,2.428011871,1.169787788,-1.53234065,1.822234493,-1.963373148,-2.149184768,-0.252496771,0.031510778,0.278743283,-0.027336787,-0.708803343,0.393031705,-0.231544653,0.011632995,0.005579101,89.99,Not_Fraud
19244,-0.663397504,0.529173843,2.720775603,-1.712585751,-0.284320526,-0.639156932,0.504519654,-0.313258998,2.379206145,-2.076452594,0.592471074,-1.528769095,2.678629976,0.680733774,-0.166018022,-0.455064887,0.189251836,0.374723024,-0.168451725,0.015250008,-0.14295969,0.193552034,-0.382217181,0.371525132,0.505983265,-0.846421958,-0.075951781,-0.149258667,11.85,Not_Fraud
19253,1.142674786,-0.409413537,1.020763942,-0.673873476,-0.948970062,0.009465177,-0.868879967,0.200370868,2.92468099,-1.314655076,2.333500732,-1.283291612,0.949690244,1.621964416,0.147748925,-0.539905907,0.645664083,0.577767994,0.28517789,-0.202554998,-0.08341437,0.203893684,-0.010160867,-0.033545128,0.35200985,-0.712091984,0.073951067,0.015979325,11.85,Not_Fraud
19254,1.237058689,0.927658743,0.277995969,2.679166626,0.349645409,-0.776060527,0.521581391,-0.404949203,0.116426498,0.345412349,0.543062341,-2.228253993,2.35361164,1.804177935,-0.613802797,0.264275374,0.21243214,-0.32047287,-1.09465296,-0.165039019,-0.158246155,-0.186959716,-0.099408498,0.356433745,0.733201111,0.0272684,-0.061195983,0.004992297,0.95,Not_Fraud
19255,0.634011881,-0.561194768,-0.042884616,1.709133898,-0.42418096,-0.733250825,0.641981487,-0.406064859,1.366018776,-0.578851262,0.321400796,-2.159828773,1.563268628,1.76001498,-0.668983805,-0.405001928,0.643354839,-0.091268889,-0.378687081,0.43690014,0.007420917,-0.284747829,-0.418564473,0.352454841,0.70659202,-0.348592837,-0.07599557,0.062417734,320.88,Not_Fraud
19256,1.228605034,-0.300887507,1.032147751,-0.508520001,-1.18386185,-0.78440843,-0.679278129,-0.09289846,3.168339275,-1.443186479,0.438454318,-1.987480739,1.182586926,1.371564277,0.581892592,-0.450854351,0.611833933,0.514451398,0.351959118,-0.173719485,-0.161047415,-0.011817731,-0.028391125,0.337607691,0.45888688,-0.724958022,0.062133227,0.02987772,11.85,Not_Fraud
19257,1.111947962,0.066912031,0.679877199,0.80880469,-0.61461315,-0.752594679,-0.156201872,-0.088679734,1.253133673,-0.25089331,2.385785944,-2.09083298,0.505591642,2.159884623,-0.268209494,0.479453617,0.210709922,0.33370447,-0.116011611,-0.119612505,-0.328979699,-0.915521732,0.134635871,0.435182068,0.074004756,0.025207935,-0.077189703,0.010020015,49.99,Not_Fraud
19260,1.163374688,-0.258541879,1.163841869,-0.492982352,-1.054503805,-0.473427429,-0.673298118,-0.039461848,2.970830207,-1.521048934,1.143801163,-1.192573665,2.238410005,1.194010428,0.685765624,-0.891310408,0.943746223,-0.17956968,-0.136676359,-0.143450938,-0.099010631,0.25524469,0.027748189,0.383295809,0.380964839,-0.719229721,0.086447084,0.032198022,11.85,Not_Fraud
19262,1.127598343,-0.460741578,1.090711795,-0.617878864,-1.119349779,-0.127060779,-0.91770596,0.23174791,3.029351089,-1.29191528,2.38389417,-1.63255262,0.129140136,1.790439211,0.218762885,-0.563161279,0.765352521,0.606831622,0.212863416,-0.259490141,-0.07889508,0.177568275,0.024710334,0.151213562,0.297984957,-0.722232735,0.069092596,0.016382786,11.85,Not_Fraud
19266,1.215622337,0.397093619,0.413876732,0.850117553,-0.136333487,-0.562733198,-0.103129323,-0.129410041,1.357430435,-0.688975894,1.053338136,-2.340330344,1.557291538,1.232971479,0.640123501,0.170426074,1.021871507,-0.439235804,-0.758074386,-0.17387682,-0.41369197,-0.925531996,0.173919978,-0.034999847,0.110325394,0.086467411,-0.035246333,0.020410863,1.98,Not_Fraud
19266,0.898614275,0.033896193,-0.083297005,1.256326169,0.554091348,0.702342333,0.155668232,0.196359736,1.160758531,-0.518258785,1.606341951,-2.525492525,0.166046774,2.428011871,1.169787788,-1.53234065,1.822234493,-1.963373148,-2.149184768,-0.252496771,0.031510778,0.278743283,-0.027336787,-0.708803343,0.393031705,-0.231544653,0.011632995,0.005579101,89.99,Not_Fraud
19266,1.091436862,-0.227000074,1.012207594,1.632910047,-0.300770266,1.406174789,-0.834691828,0.479092229,2.539539946,-0.578382307,0.567496697,-1.832735269,0.070418784,1.111205337,-2.932120353,-0.674542511,1.033819814,-0.148220724,0.580474045,-0.296425912,-0.582539592,-1.057564037,-0.005109333,-0.911855178,0.435450997,-0.509608227,0.050318583,0.001221954,13.49,Not_Fraud
19266,1.091436862,-0.227000074,1.012207594,1.632910047,-0.300770266,1.406174789,-0.834691828,0.479092229,2.539539946,-0.578382307,0.567496697,-1.832735269,0.070418784,1.111205337,-2.932120353,-0.674542511,1.033819814,-0.148220724,0.580474045,-0.296425912,-0.582539592,-1.057564037,-0.005109333,-0.911855178,0.435450997,-0.509608227,0.050318583,0.001221954,13.49,Not_Fraud
19266,1.10111562,-0.211006521,1.017825354,1.628840386,-0.29582917,1.404371855,-0.841340003,0.480392594,2.540130054,-0.576048829,0.567424918,-1.832941624,0.069525568,1.110071093,-2.932750608,-0.675203303,1.033671282,-0.149247209,0.58207419,-0.306628578,-0.585575306,-1.054919819,-0.000693521,-0.912112253,0.437290546,-0.509073899,0.051265207,0.000349624,8.48,Not_Fraud
19266,1.10111562,-0.211006521,1.017825354,1.628840386,-0.29582917,1.404371855,-0.841340003,0.480392594,2.540130054,-0.576048829,0.567424918,-1.832941624,0.069525568,1.110071093,-2.932750608,-0.675203303,1.033671282,-0.149247209,0.58207419,-0.306628578,-0.585575306,-1.054919819,-0.000693521,-0.912112253,0.437290546,-0.509073899,0.051265207,0.000349624,8.48,Not_Fraud
19267,-0.057091507,0.199441932,2.009170109,0.362424189,-0.023717149,-0.434614012,0.698482126,-0.989649041,1.837260842,0.967278237,2.653093747,-3.06181318,0.091525332,1.162253263,0.711240889,-0.492699069,0.392444703,0.722542434,1.815921414,0.09211776,-0.273051124,0.203712263,0.280876652,0.4986832,-1.663002543,0.760707035,-0.82571424,-0.757864321,15.17,Not_Fraud
19267,-1.522214392,1.306465697,1.385644456,1.540622686,-0.623238753,1.546790818,-1.007991016,1.475555611,1.738171933,-0.748675631,0.236902664,-1.882310399,0.192331436,1.611982275,-2.635716413,-0.950104227,1.750184943,0.201519665,1.665774456,-0.061191009,-0.49267146,-0.863299551,-0.077622943,-0.909371547,0.054185812,-0.361132456,0.270973254,0.075779763,10.47,Not_Fraud
19268,-2.08601312,1.731882513,0.914885425,1.52610534,-0.990384869,1.479689665,-1.371402698,1.913065512,1.760478716,-0.664684647,0.112266775,-1.712365366,0.254800275,1.857322024,-2.659347532,-0.84790578,1.909518765,0.222790243,1.630753177,-0.047127486,-0.482109436,-0.896646115,-0.017001062,-0.913764266,0.129056521,-0.354428669,0.250774604,0.07269785,8.68,Not_Fraud
19270,1.140343125,-0.178607948,1.169673466,0.404859713,-0.770873192,0.204937437,-0.764387449,0.139721944,1.829230093,-0.557069994,2.451772247,-0.959721837,2.139519261,1.181133822,-1.139782996,-0.188634034,0.764616819,-0.149709132,-0.211449564,-0.113577944,-0.018483457,0.453571942,-0.023747581,0.296689414,0.221818082,1.110670965,-0.053330662,-0.008296012,4.09,Not_Fraud
19275,-2.505664022,2.774545339,-1.606910802,2.270595315,-0.03734391,-0.99226774,-0.61160956,1.591514032,-0.537230828,-2.412479464,3.015976402,-2.93007112,-0.168975579,-0.158445194,0.768946954,0.673989453,4.964532979,2.318992704,0.678870756,-0.447623829,-0.027473876,-0.451720253,-0.225325198,-0.183659762,0.386375474,-0.072754792,-0.727683297,-0.252209176,2.69,Not_Fraud
19275,1.109984574,0.368032146,-0.061407463,1.376844397,0.070437379,-1.100572945,0.610397343,-0.487200972,0.920589269,-0.380883535,0.667780945,-2.023532466,2.151357569,1.919033358,-0.098700202,-0.256588709,0.392087355,-0.138442052,-0.485983106,0.013661738,-0.088582523,-0.126343383,-0.217999247,0.358122109,0.814625516,-0.3458153,-0.048111128,0.020956327,89.99,Not_Fraud
19276,1.283811883,-0.413292618,0.409719654,-0.883822628,-0.347107039,0.478716631,-0.811874523,0.156269557,3.316127871,-1.474488602,-0.655497517,-2.559528455,1.041376171,1.388861297,0.976463802,-0.317659747,0.402013793,0.567449667,0.523915908,-0.183586306,-0.229721088,-0.185375722,-0.167598546,-1.38625932,0.560561133,-0.607181355,0.074383726,0.011475792,11.85,Not_Fraud
19277,1.228756599,-0.285913733,1.036445253,-0.510528466,-1.165415775,-0.779490866,-0.665255209,-0.104640845,3.137043283,-1.449257149,0.473702515,-1.877554983,1.389277044,1.330430381,0.559215143,-0.460549764,0.600022751,0.489093005,0.350563631,-0.160476742,-0.15867098,0.005109717,-0.030872017,0.343266687,0.465880352,-0.725650655,0.06348441,0.030321624,11.85,Not_Fraud
19281,-0.676834564,0.529383418,2.850057526,-1.636679521,-0.484380834,-0.824103512,0.49956236,-0.317278672,2.403870055,-2.068866361,0.829661876,-1.591401991,2.303376249,0.762893234,-0.155486462,-0.534788688,0.325527149,0.307065722,-0.289149196,-0.019318415,-0.126350981,0.228335605,-0.340841866,0.689005416,0.451162007,-0.865554317,-0.077100174,-0.146918769,11.85,Not_Fraud
19282,1.11537006,0.308946553,0.678863642,1.683875133,-0.216713061,-0.312997923,0.030373342,-0.144646835,1.492450532,-0.514265698,0.770796916,-1.659303641,1.846353882,1.445636199,-0.897273596,-0.864580436,1.093157122,-0.857110897,-0.701826022,-0.18836433,-0.216946306,-0.157332019,-0.028659578,0.358778314,0.603816349,-0.373980642,0.013341434,0.01631684,23.69,Not_Fraud
19287,0.898614275,0.033896193,-0.083297005,1.256326169,0.554091348,0.702342333,0.155668232,0.196359736,1.160758531,-0.518258785,1.606341951,-2.525492525,0.166046774,2.428011871,1.169787788,-1.53234065,1.822234493,-1.963373148,-2.149184768,-0.252496771,0.031510778,0.278743283,-0.027336787,-0.708803343,0.393031705,-0.231544653,0.011632995,0.005579101,89.99,Not_Fraud
19288,-0.712423002,0.381732707,2.557337972,-1.952947776,0.026038298,0.337462013,0.273774878,0.039730974,2.264570972,-1.928312336,2.074397085,-1.314416114,1.78619224,1.053157459,-0.498583782,-0.415071584,0.145226485,0.631505108,-0.107843205,-0.05435241,-0.096677051,0.29192003,-0.399658485,-0.345275719,0.417427588,-0.81097057,-0.068492235,-0.168413996,11.85,Not_Fraud
19295,-0.925591194,1.504133994,1.316442531,0.685463694,0.964491337,0.338589,1.411016965,-0.863168201,1.20543661,1.164786087,2.45995907,-2.261846431,1.319766506,1.234399776,-0.154636931,-0.692484078,0.155670347,-0.124717593,0.512182514,0.114906264,-0.455865206,-0.749952532,0.012460303,-0.429471228,-0.727814667,-0.893511465,-1.03980359,-0.460227806,29.4,Not_Fraud
19299,-0.698567805,0.225371312,2.430729026,0.113669769,-0.426738089,-0.859546964,-0.065322635,-0.059478239,1.504289753,-1.117729426,0.595922725,-2.0390911,1.919082896,0.951235373,-0.924462247,-0.313551013,0.889677392,-0.071706037,-0.081911677,0.082967028,0.069864859,0.523799058,-0.024884692,0.97802867,-0.375512496,1.005435365,0.029649603,0.132119245,24.57,Not_Fraud
19299,-0.527828378,0.766796392,1.300671542,-0.064764523,0.822441344,-0.063532602,0.481005668,-0.13770385,1.444660695,-0.288733301,-0.181657302,-3.607394723,0.285518278,1.637408606,0.568097149,0.076250871,0.266894755,-0.094591164,-0.210176937,-0.038877433,-0.419957498,-0.769608813,-0.054920578,-0.880058563,-0.706348238,0.008004322,0.068007898,-0.036013864,2.58,Not_Fraud
19302,1.128204604,-0.400846483,1.107901801,-0.625912723,-1.045565477,-0.107390523,-0.861614282,0.18477837,2.904167119,-1.316197961,2.524886959,-1.192849598,0.955900608,1.625903625,0.128053087,-0.601942933,0.718107797,0.505398047,0.207281469,-0.206519171,-0.06938934,0.245278069,0.014786766,0.173849547,0.325958846,-0.725003268,0.074497331,0.018158401,11.85,Not_Fraud
19302,1.161859035,-0.408279616,1.120866854,-0.472897705,-1.238964559,-0.522603069,-0.813527313,0.077962,3.283790132,-1.460342233,0.791319191,-2.291831221,0.171508826,1.605349393,0.912540118,-0.794356272,1.061858034,0.074014259,-0.122721492,-0.275878363,-0.122774982,0.085970207,0.052557108,0.326705846,0.311030117,-0.712303389,0.072935247,0.027758983,11.85,Not_Fraud
19302,1.109984574,0.368032146,-0.061407463,1.376844397,0.070437379,-1.100572945,0.610397343,-0.487200972,0.920589269,-0.380883535,0.667780945,-2.023532466,2.151357569,1.919033358,-0.098700202,-0.256588709,0.392087355,-0.138442052,-0.485983106,0.013661738,-0.088582523,-0.126343383,-0.217999247,0.358122109,0.814625516,-0.3458153,-0.048111128,0.020956327,89.99,Not_Fraud
19308,0.898614275,0.033896193,-0.083297005,1.256326169,0.554091348,0.702342333,0.155668232,0.196359736,1.160758531,-0.518258785,1.606341951,-2.525492525,0.166046774,2.428011871,1.169787788,-1.53234065,1.822234493,-1.963373148,-2.149184768,-0.252496771,0.031510778,0.278743283,-0.027336787,-0.708803343,0.393031705,-0.231544653,0.011632995,0.005579101,89.99,Not_Fraud
19311,-0.534281357,0.730027245,1.698130353,0.927751698,0.613391223,-0.142751939,0.751275085,-0.309955744,1.092507016,0.329953061,2.453598695,-2.819707349,-0.131362246,1.84516113,0.077683485,-0.61348432,0.516368482,0.496920425,0.092080601,0.05360701,-0.069346167,0.504679921,0.021529693,0.130032557,-0.419510808,-0.412550246,-0.043314223,-0.259001518,5,Not_Fraud
19316,-0.044274527,0.862166072,2.94706094,3.144888282,-0.541560774,1.267309136,-1.285875993,-0.440582467,0.17215046,0.459285869,2.733416646,-1.406307022,2.816940582,1.424656044,0.718141136,0.44278477,0.544216608,0.8021383,-0.189475298,0.027704377,0.922320205,0.424110005,-0.562895716,0.237775523,0.806241606,0.462844407,0.164526329,0.177120272,18.24,Not_Fraud
19317,1.229059729,-0.255966186,1.045040256,-0.514545395,-1.128523624,-0.769655738,-0.63720937,-0.128125615,3.074451298,-1.461398489,0.544198909,-1.657703472,1.80265728,1.248162588,0.513860244,-0.479940591,0.576400389,0.438376217,0.347772658,-0.133991257,-0.15391811,0.038964614,-0.035833801,0.35458468,0.479867297,-0.727035921,0.066186778,0.031209432,11.85,Not_Fraud
19318,1.176859811,0.052444889,0.312865614,0.091283577,-0.010873656,0.10895669,-0.27273794,0.081849635,1.161955046,-0.393016256,2.79529524,-1.616180711,1.334580653,2.03000354,0.084857311,-0.242877361,0.784214867,-0.589034325,-0.633130114,-0.190406849,-0.072973591,0.093235441,0.029206879,-0.279958531,0.180550175,1.043384498,-0.08911802,-0.024798161,2.5,Not_Fraud
19324,-0.442487042,1.289264418,1.782039655,1.202762748,-0.242006315,-0.843542596,0.519310925,-0.371493069,1.128660694,0.005897719,0.989710569,-3.565334162,0.138425058,1.212041325,1.290727773,-0.429864959,1.455575853,0.405070596,1.269604807,0.219749023,-0.397572667,-0.757736594,0.019545791,0.577343325,-0.62317743,0.212147343,-0.112358745,-0.024294651,2.67,Not_Fraud
19327,-0.318220042,0.627654907,1.564667462,0.323483365,0.278516239,-0.043479486,0.217487746,0.050023606,1.151565896,-0.779056979,1.386037416,-1.591671147,1.742210914,1.286709927,-2.137737967,-0.215373337,0.409205521,0.469968841,0.533397701,-0.075799496,-0.072058861,0.225241711,-0.117278005,0.014254451,-0.555921343,0.222766686,0.128273321,0.16059909,0.72,Not_Fraud
19327,1.22936286,-0.226018639,1.053635259,-0.518562325,-1.091631473,-0.75982061,-0.609163532,-0.151610384,3.011859313,-1.473539829,0.614695304,-1.437851961,2.216037516,1.165894794,0.468505345,-0.499331418,0.552778027,0.387659429,0.344981684,-0.107505773,-0.14916524,0.072819511,-0.040795585,0.365902672,0.493854241,-0.728421188,0.068889145,0.032097239,11.85,Not_Fraud
19329,-0.715554761,0.428207206,2.681586902,-1.753954839,-0.134685275,-0.189748232,0.380993633,-0.142429854,2.459434143,-2.103361695,0.719908697,-1.733973866,2.111641209,0.818580565,0.146480714,-0.722036449,0.49903465,-0.006554328,-0.522912987,-0.048340819,-0.120633799,0.26229331,-0.343775805,0.045035118,0.415209257,-0.814866306,-0.063494189,-0.153601038,11.85,Not_Fraud
19329,1.109984574,0.368032146,-0.061407463,1.376844397,0.070437379,-1.100572945,0.610397343,-0.487200972,0.920589269,-0.380883535,0.667780945,-2.023532466,2.151357569,1.919033358,-0.098700202,-0.256588709,0.392087355,-0.138442052,-0.485983106,0.013661738,-0.088582523,-0.126343383,-0.217999247,0.358122109,0.814625516,-0.3458153,-0.048111128,0.020956327,89.99,Not_Fraud
19329,1.221680786,-0.048271771,0.899161014,0.198071123,-0.829075394,-0.586108582,-0.559131426,0.010936649,1.591532163,-0.333282386,2.211663747,-2.227116076,0.518403054,1.951102713,-0.032002542,0.759566972,0.131489801,0.487356848,0.055178183,-0.169456807,-0.306736855,-0.742717046,0.16853304,0.267696095,-0.083821618,0.736932034,-0.100615576,-0.004424914,4.99,Not_Fraud
19331,-1.026870591,1.037664366,1.702194586,-0.862341791,-0.575049966,-0.641653565,-0.114476282,0.565196734,0.970535049,-1.039223536,1.824078641,-2.382715027,0.405337744,2.107436402,-0.676836478,1.003629636,0.07375229,0.626688379,-0.459010607,-0.15089679,-0.222875468,-0.596692943,0.030923545,0.251742108,-0.430119212,0.604679589,0.093773172,0.082602474,4.99,Not_Fraud
19334,-0.478223593,1.078221686,2.068024067,2.004468598,0.336187613,0.36481346,0.370706134,0.204848885,-0.108057335,0.02190536,2.336514143,-1.953255254,1.61889917,1.763755248,-0.838812762,0.606640306,0.092837238,0.117601689,-1.222305468,-0.097104575,-0.097434642,-0.190669018,0.264744363,0.099281708,-1.067849943,-0.45004473,0.154559197,0.185229722,31.08,Not_Fraud
19334,1.209168176,-0.326977718,0.924882338,-0.70614833,-0.924610812,-0.260536124,-0.758002316,0.049081049,2.861390121,-1.287381538,1.921888863,-1.162150723,1.616284814,1.456735794,-0.145102852,-0.180244963,0.215325283,1.060469123,0.76218431,-0.122467358,-0.125647528,0.077893332,-0.08697428,-0.032074944,0.488210826,-0.723592227,0.060897074,0.017358222,11.85,Not_Fraud
19341,1.186083964,-0.289152647,1.021151739,-0.566534901,-0.922775916,-0.294244991,-0.700767451,-0.001423963,3.038932867,-1.511691247,0.800990795,-1.460858445,1.993053665,1.234655815,0.742753364,-0.782161491,0.842649052,-0.0362322,-0.011906922,-0.15227321,-0.123896787,0.170512879,-0.008874886,0.048889622,0.414190341,-0.698023548,0.084043512,0.028246349,11.85,Not_Fraud
19346,0.560889595,-0.960750723,1.176973907,2.068253883,-1.042797307,0.89983361,-0.50252209,0.355187794,2.450712704,-0.68839462,1.482041245,-1.516966378,-0.132282783,1.239526361,-2.970628055,-0.94093658,1.419330272,-0.42812927,0.116626915,0.148721372,-0.371875778,-0.998066588,-0.085798265,0.131125156,0.20865142,-0.598605641,0.006464766,0.05280859,250.51,Not_Fraud
19349,1.315684068,0.505423759,0.113672523,0.692366854,0.192168041,-0.523188035,0.040795814,-0.283269705,1.235667478,-0.67983617,0.287228462,-2.060315892,2.931859818,0.914345041,0.317302598,0.651268062,0.369376699,0.135758635,-0.091970485,-0.034297685,-0.481658249,-1.096477067,0.024726788,-0.53146864,0.335452522,0.104609848,-0.04523885,0.018180835,3.58,Not_Fraud
19349,0.463598779,-1.043018531,2.095505195,3.326048135,-1.386662575,1.886332767,-1.214377169,0.626074778,2.245002614,-0.107636068,1.103929242,-1.571916785,0.847204243,0.558763442,-2.99017057,0.049388446,0.889252993,0.364742013,-0.895277161,0.241097258,0.140335155,0.518077225,-0.305530066,0.008416203,0.229396061,0.19905057,0.027405627,0.063185239,261.63,Not_Fraud
19352,-0.861197412,0.965218185,2.565151425,1.963762993,0.28918215,1.223750584,0.193817396,0.257345229,0.89023589,0.314947685,1.31168761,-2.844403342,0.207837402,1.192644378,-1.593304591,0.247898003,0.283653727,0.591043022,-0.811826455,-0.015844673,-0.04344949,0.444463891,-0.287328229,-0.376147672,0.054414269,0.103892494,0.038562504,-0.078821358,22.78,Not_Fraud
19354,1.262476799,-0.504053097,1.040620503,-0.930744224,-1.38331828,-0.797121713,-0.841110085,-0.042465492,3.467986867,-1.52626118,0.257772216,-2.263763398,0.518260856,1.315946922,0.248948431,-0.530832635,0.871693189,0.316220506,0.675751563,-0.204680055,-0.241576525,-0.203514197,0.014589882,0.363083655,0.314230585,-0.015406793,0.010951628,0.015836447,3.6,Not_Fraud
19354,1.109984574,0.368032146,-0.061407463,1.376844397,0.070437379,-1.100572945,0.610397343,-0.487200972,0.920589269,-0.380883535,0.667780945,-2.023532466,2.151357569,1.919033358,-0.098700202,-0.256588709,0.392087355,-0.138442052,-0.485983106,0.013661738,-0.088582523,-0.126343383,-0.217999247,0.358122109,0.814625516,-0.3458153,-0.048111128,0.020956327,89.99,Not_Fraud
19362,-0.750006634,0.380980465,2.775705957,-1.826078568,-0.251474541,0.028310371,0.271115445,0.017413618,2.259410421,-1.923024454,2.514598488,-1.248824668,1.486585295,1.126141671,-0.514794161,-0.560403091,0.350263853,0.483420064,-0.306787764,-0.084808291,-0.064103026,0.372896364,-0.331472066,0.181434486,0.339501823,-0.843241005,-0.069145556,-0.16346699,11.85,Not_Fraud
19364,1.152775574,-0.377999285,1.030836187,-0.680065324,-0.925444816,0.012529426,-0.861690999,0.189965186,2.893991596,-1.318327062,2.368675144,-1.173577979,1.155462186,1.57966458,0.124423608,-0.550280578,0.633700219,0.551354431,0.285427263,-0.199800026,-0.084158479,0.223539241,-0.008102551,-0.028150391,0.360894276,-0.712235358,0.076275328,0.015526522,6.7,Not_Fraud
